,InvoiceNo,CustomerID,InvoiceDate,Country,TotalAmount
17816,574068,12490.0,11/2/2011 14:51,France,633.44
17817,574069,17735.0,11/2/2011 14:52,United Kingdom,562.71
17818,574070,16748.0,11/2/2011 14:52,United Kingdom,339.0
17819,574071,12654.0,11/2/2011 14:57,Germany,171.23000000000002
17820,574072,15414.0,11/2/2011 14:58,United Kingdom,385.3
17821,574074,,11/2/2011 15:33,United Kingdom,3638.9
17822,574075,16365.0,11/2/2011 15:33,United Kingdom,281.21
17823,574076,,11/2/2011 15:37,United Kingdom,3514.74
17824,574077,17999.0,11/2/2011 15:56,United Kingdom,191.72
17825,574079,17595.0,11/2/2011 16:19,United Kingdom,157.9
17826,574080,16348.0,11/2/2011 16:29,United Kingdom,212.19
17827,574081,15804.0,11/2/2011 16:37,United Kingdom,362.43
17828,574082,16205.0,11/2/2011 16:37,United Kingdom,111.08
17829,574084,14528.0,11/2/2011 17:09,United Kingdom,364.21999999999997
17830,574085,17432.0,11/2/2011 17:30,United Kingdom,175.89
17831,574086,15651.0,11/3/2011 8:39,United Kingdom,304.78
17832,574087,15651.0,11/3/2011 8:41,United Kingdom,114.2
17833,574088,18044.0,11/3/2011 8:56,United Kingdom,340.2
17834,574089,17611.0,11/3/2011 9:07,United Kingdom,300.1
17835,574090,17442.0,11/3/2011 9:17,United Kingdom,326.87
17836,574091,17086.0,11/3/2011 9:20,United Kingdom,302.21999999999997
17837,574092,16684.0,11/3/2011 9:28,United Kingdom,5500.38
17838,574093,12437.0,11/3/2011 9:43,France,736.55
17839,574094,,11/3/2011 9:46,United Kingdom,0.0
17840,574096,13599.0,11/3/2011 9:55,United Kingdom,530.42
17841,574097,12471.0,11/3/2011 9:56,Germany,725.72
17842,574098,16337.0,11/3/2011 10:03,United Kingdom,151.05
17843,574099,12808.0,11/3/2011 10:05,Portugal,202.3
17844,574100,14098.0,11/3/2011 10:13,United Kingdom,147.35
17845,574102,16128.0,11/3/2011 10:27,United Kingdom,278.52000000000004
17846,574103,13636.0,11/3/2011 10:30,United Kingdom,302.57
17847,574104,12615.0,11/3/2011 10:45,France,656.95
17848,574107,13728.0,11/3/2011 10:49,United Kingdom,219.12
17849,574123,,11/3/2011 10:55,United Kingdom,0.0
17850,574138,12415.0,11/3/2011 11:26,Australia,375.24
17851,574143,18041.0,11/3/2011 11:27,United Kingdom,120.0
17852,574149,13709.0,11/3/2011 11:29,United Kingdom,774.9
17853,574150,13709.0,11/3/2011 11:31,United Kingdom,92.38
17854,574154,13709.0,11/3/2011 11:32,United Kingdom,216.99
17855,574161,17816.0,11/3/2011 11:34,United Kingdom,6.24
17856,574165,14815.0,11/3/2011 11:36,United Kingdom,226.92
17857,574169,17491.0,11/3/2011 11:40,United Kingdom,360.83000000000004
17858,574170,16221.0,11/3/2011 11:43,United Kingdom,549.49
17859,574171,,11/3/2011 11:45,United Kingdom,0.0
17860,574173,,11/3/2011 11:46,United Kingdom,0.0
17861,574175,14110.0,11/3/2011 11:47,United Kingdom,41.6
17862,574176,,11/3/2011 11:48,United Kingdom,0.0
17863,574182,16841.0,11/3/2011 11:51,United Kingdom,308.76
17864,574194,15227.0,11/3/2011 11:58,United Kingdom,312.58
17865,574196,15227.0,11/3/2011 11:59,United Kingdom,30.0
17866,574198,,11/3/2011 12:00,United Kingdom,0.0
17867,574226,17306.0,11/3/2011 12:15,United Kingdom,379.92
17868,574227,16992.0,11/3/2011 12:18,United Kingdom,427.51
17869,574228,16678.0,11/3/2011 12:18,United Kingdom,301.2
17870,574233,16929.0,11/3/2011 12:21,United Kingdom,105.78
17871,574234,15271.0,11/3/2011 12:28,United Kingdom,91.59
17872,574237,15551.0,11/3/2011 12:37,United Kingdom,436.06
17873,574239,14849.0,11/3/2011 12:43,United Kingdom,467.86
17874,574240,15998.0,11/3/2011 12:45,United Kingdom,579.21
17875,574241,14849.0,11/3/2011 12:46,United Kingdom,10.08
17876,574242,17653.0,11/3/2011 12:46,United Kingdom,294.40000000000003
17877,574245,14849.0,11/3/2011 12:47,United Kingdom,34.8
17878,574246,14849.0,11/3/2011 12:49,United Kingdom,45.0
17879,574247,13168.0,11/3/2011 12:56,United Kingdom,346.53000000000003
17880,574249,16347.0,11/3/2011 13:01,United Kingdom,444.29
17881,574250,17634.0,11/3/2011 13:09,United Kingdom,133.66
17882,574251,18205.0,11/3/2011 13:22,United Kingdom,291.6
17883,574252,12437.0,11/3/2011 13:24,France,260.48
17884,574253,15252.0,11/3/2011 13:30,United Kingdom,440.23
17885,574255,12569.0,11/3/2011 13:44,Germany,92.25
17886,574257,,11/3/2011 13:46,United Kingdom,0.0
17887,574258,16891.0,11/3/2011 13:50,United Kingdom,133.61
17888,574260,13014.0,11/3/2011 13:58,United Kingdom,347.35
17889,574262,13721.0,11/3/2011 14:05,United Kingdom,524.14
17890,574265,15605.0,11/3/2011 14:17,United Kingdom,303.45
17891,574269,15570.0,11/3/2011 14:27,United Kingdom,958.82
17892,574270,,11/3/2011 14:28,United Kingdom,6.58
17893,574271,14607.0,11/3/2011 14:32,United Kingdom,1000.0
17894,574272,16500.0,11/3/2011 14:32,United Kingdom,55.32000000000001
17895,574273,16322.0,11/3/2011 14:33,United Kingdom,213.07999999999998
17896,574274,16500.0,11/3/2011 14:33,United Kingdom,30.0
17897,574275,12352.0,11/3/2011 14:37,Norway,311.73
17898,574276,17857.0,11/3/2011 14:39,United Kingdom,1415.92
17899,574277,17857.0,11/3/2011 14:42,United Kingdom,208.0
17900,574278,15814.0,11/3/2011 14:42,United Kingdom,456.23999999999995
17901,574279,14878.0,11/3/2011 14:47,United Kingdom,142.98
17902,574280,13408.0,11/3/2011 14:47,United Kingdom,660.7
17903,574281,14856.0,11/3/2011 14:47,United Kingdom,297.90999999999997
17904,574282,15612.0,11/3/2011 14:52,United Kingdom,125.5
17905,574283,14856.0,11/3/2011 14:53,United Kingdom,10.2
17906,574284,17644.0,11/3/2011 15:01,United Kingdom,312.75
17907,574285,17450.0,11/3/2011 15:01,United Kingdom,2907.2000000000003
17908,574286,17644.0,11/3/2011 15:02,United Kingdom,117.46000000000001
17909,574287,14723.0,11/3/2011 15:09,United Kingdom,168.45
17910,574289,17750.0,11/3/2011 15:16,United Kingdom,141.12
17911,574290,17403.0,11/3/2011 15:18,United Kingdom,281.62
17912,574292,16914.0,11/3/2011 15:27,United Kingdom,208.46
17913,574293,17450.0,11/3/2011 15:32,United Kingdom,6162.620000000001
17914,574294,16333.0,11/3/2011 15:47,United Kingdom,5727.0
17915,574295,17389.0,11/3/2011 15:47,United Kingdom,7427.32
17916,574297,16602.0,11/3/2011 15:54,United Kingdom,528.08
17917,574298,,11/3/2011 15:56,United Kingdom,2880.25
17918,574299,16746.0,11/3/2011 16:06,United Kingdom,309.01
17919,574300,14636.0,11/3/2011 16:12,United Kingdom,309.66
17920,574301,12544.0,11/3/2011 16:15,Spain,372.7
17921,574302,13914.0,11/3/2011 16:28,United Kingdom,321.07
17922,574303,13324.0,11/3/2011 16:28,United Kingdom,684.12
17923,574304,14428.0,11/3/2011 16:30,United Kingdom,508.85
17924,574305,18081.0,11/3/2011 16:30,United Kingdom,135.4
17925,574306,17481.0,11/3/2011 16:37,United Kingdom,405.0
17926,574307,15809.0,11/3/2011 16:40,United Kingdom,116.56
17927,574308,16409.0,11/3/2011 16:45,United Kingdom,608.85
17928,574309,,11/3/2011 16:54,United Kingdom,2.55
17929,574310,13467.0,11/3/2011 16:56,United Kingdom,782.46
17930,574311,15640.0,11/3/2011 16:56,United Kingdom,998.72
17931,574312,17221.0,11/3/2011 17:39,United Kingdom,132.28
17932,574313,13267.0,11/3/2011 17:45,United Kingdom,367.69
17933,574314,13500.0,11/3/2011 17:48,United Kingdom,342.4
17934,574315,17076.0,11/3/2011 17:53,United Kingdom,506.88
17935,574316,17351.0,11/3/2011 18:45,United Kingdom,159.85
17936,574317,17078.0,11/3/2011 18:49,United Kingdom,370.4
17937,574319,15482.0,11/3/2011 19:15,United Kingdom,1915.6
17938,574320,17078.0,11/3/2011 19:17,United Kingdom,7.800000000000001
17939,574321,16016.0,11/3/2011 19:28,United Kingdom,287.19
17940,574323,16438.0,11/3/2011 19:50,United Kingdom,114.91
17941,574324,16684.0,11/4/2011 7:46,United Kingdom,1494.0000000000002
17942,574325,16839.0,11/4/2011 8:12,United Kingdom,466.84
17943,574326,14913.0,11/4/2011 8:29,United Kingdom,310.28000000000003
17944,574327,13013.0,11/4/2011 9:03,United Kingdom,315.29
17945,574328,13081.0,11/4/2011 9:05,United Kingdom,7271.34
17946,574329,12362.0,11/4/2011 9:07,Belgium,477.94
17947,574330,12971.0,11/4/2011 9:10,United Kingdom,63.06
17948,574331,13178.0,11/4/2011 9:24,United Kingdom,262.26
17949,574332,12664.0,11/4/2011 9:24,Finland,760.0
17950,574333,16671.0,11/4/2011 9:32,United Kingdom,156.75
17951,574334,16672.0,11/4/2011 9:44,United Kingdom,537.6
17952,574335,13592.0,11/4/2011 9:49,United Kingdom,42.45
17953,574336,12397.0,11/4/2011 9:52,Belgium,1195.09
17954,574338,14150.0,11/4/2011 10:05,United Kingdom,352.46000000000004
17955,574340,17377.0,11/4/2011 10:08,United Kingdom,157.7
17956,574341,18102.0,11/4/2011 10:09,United Kingdom,4557.6
17957,574342,13447.0,11/4/2011 10:10,United Kingdom,223.71
17958,574343,12576.0,11/4/2011 10:11,Poland,379.28
17959,574345,15845.0,11/4/2011 10:18,United Kingdom,340.48
17960,574346,17930.0,11/4/2011 10:23,United Kingdom,426.84000000000003
17961,574348,13756.0,11/4/2011 10:28,United Kingdom,610.76
17962,574349,13495.0,11/4/2011 10:29,United Kingdom,659.8
17963,574351,17348.0,11/4/2011 10:37,United Kingdom,111.57
17964,574352,18102.0,11/4/2011 10:38,United Kingdom,5292.72
17965,574353,14659.0,11/4/2011 10:46,United Kingdom,312.55
17966,574354,17203.0,11/4/2011 10:47,United Kingdom,464.05
17967,574355,18102.0,11/4/2011 10:48,United Kingdom,85.32000000000001
17968,574356,,11/4/2011 10:48,United Kingdom,3803.96
17969,574363,18102.0,11/4/2011 10:57,United Kingdom,5028.76
17970,574368,13004.0,11/4/2011 10:59,United Kingdom,384.93
17971,574383,18102.0,11/4/2011 11:03,United Kingdom,80.60000000000001
17972,574387,12944.0,11/4/2011 11:04,United Kingdom,317.56
17973,574393,13313.0,11/4/2011 11:06,United Kingdom,324.3
17974,574428,,11/4/2011 11:26,United Kingdom,12.05
17975,574432,,11/4/2011 11:27,United Kingdom,5.34
17976,574438,,11/4/2011 11:35,United Kingdom,0.0
17977,574442,12704.0,11/4/2011 11:40,Finland,561.28
17978,574444,18122.0,11/4/2011 11:41,United Kingdom,198.47
17979,574445,15722.0,11/4/2011 11:41,United Kingdom,713.7600000000001
17980,574446,15722.0,11/4/2011 11:43,United Kingdom,84.0
17981,574466,18172.0,11/4/2011 11:53,United Kingdom,335.72
17982,574467,18172.0,11/4/2011 11:53,United Kingdom,41.6
17983,574468,18172.0,11/4/2011 11:54,United Kingdom,47.6
17984,574469,12431.0,11/4/2011 11:55,Australia,601.44
17985,574470,12748.0,11/4/2011 11:56,United Kingdom,71.7
17986,574471,17677.0,11/4/2011 11:59,United Kingdom,419.12
17987,574474,17979.0,11/4/2011 12:05,United Kingdom,253.17
17988,574475,14132.0,11/4/2011 12:18,United Kingdom,308.15999999999997
17989,574476,17203.0,11/4/2011 12:20,United Kingdom,215.23
17990,574477,15453.0,11/4/2011 12:21,United Kingdom,350.43
17991,574478,17203.0,11/4/2011 12:27,United Kingdom,319.68
17992,574479,18035.0,11/4/2011 12:39,United Kingdom,239.56
17993,574480,15010.0,11/4/2011 12:42,United Kingdom,308.94
17994,574481,18022.0,11/4/2011 12:45,United Kingdom,668.11
17995,574482,17193.0,11/4/2011 12:47,United Kingdom,16.54
17996,574484,14388.0,11/4/2011 12:50,United Kingdom,463.09000000000003
17997,574485,13798.0,11/4/2011 12:56,United Kingdom,570.9200000000001
17998,574490,17690.0,11/4/2011 13:04,United Kingdom,269.1
17999,574491,16318.0,11/4/2011 13:05,United Kingdom,328.15
18000,574501,12577.0,11/4/2011 13:15,France,327.89
18001,574502,17274.0,11/4/2011 13:16,United Kingdom,111.97999999999999
18002,574506,12577.0,11/4/2011 13:24,France,134.02
18003,574509,16012.0,11/4/2011 13:25,United Kingdom,283.17
18004,574511,15597.0,11/4/2011 13:26,United Kingdom,324.57
18005,574513,15291.0,11/4/2011 13:31,United Kingdom,461.15999999999997
18006,574514,15311.0,11/4/2011 13:34,United Kingdom,627.0
18007,574516,,11/4/2011 13:38,United Kingdom,0.0
18008,574519,,11/4/2011 13:43,United Kingdom,8.25
18009,574520,,11/4/2011 13:44,United Kingdom,0.0
18010,574521,15358.0,11/4/2011 13:44,United Kingdom,379.7
18011,574523,18167.0,11/4/2011 13:51,United Kingdom,390.6
18012,574528,16782.0,11/4/2011 14:03,United Kingdom,155.25
18013,574529,17233.0,11/4/2011 14:06,United Kingdom,190.88
18014,574530,16887.0,11/4/2011 14:07,United Kingdom,194.88
18015,574531,12748.0,11/4/2011 14:11,United Kingdom,37.29
18016,574532,15676.0,11/4/2011 14:19,United Kingdom,2370.04
18017,574533,12928.0,11/4/2011 14:24,United Kingdom,592.5600000000001
18018,574534,15061.0,11/4/2011 14:26,United Kingdom,2118.12
18019,574535,16555.0,11/4/2011 14:31,United Kingdom,133.91
18020,574536,15707.0,11/4/2011 14:35,United Kingdom,307.95
18021,574537,13938.0,11/4/2011 14:37,United Kingdom,71.66
18022,574544,17084.0,11/4/2011 14:49,United Kingdom,2044.1
18023,574545,17084.0,11/4/2011 14:54,United Kingdom,905.65
18024,574546,13651.0,11/4/2011 14:59,United Kingdom,15.0
18025,574547,17841.0,11/4/2011 15:08,United Kingdom,502.23
18026,574549,17841.0,11/4/2011 15:14,United Kingdom,1.45
18027,574550,12484.0,11/4/2011 15:18,Spain,738.57
18028,574555,16426.0,11/4/2011 15:29,United Kingdom,221.63
18029,574556,,11/4/2011 15:34,United Kingdom,16.9
18030,574557,17652.0,11/4/2011 15:35,United Kingdom,165.32000000000002
18031,574559,14056.0,11/4/2011 15:50,United Kingdom,473.72
18032,574560,17703.0,11/4/2011 15:51,United Kingdom,307.78
18033,574561,,11/4/2011 15:52,United Kingdom,3016.47
18034,574573,14592.0,11/4/2011 16:35,United Kingdom,161.29
18035,574574,,11/4/2011 16:42,United Kingdom,15.149999999999999
18036,574575,14971.0,11/4/2011 17:03,United Kingdom,491.51
18037,574576,14971.0,11/4/2011 17:07,United Kingdom,8.7
18038,574577,,11/4/2011 17:09,United Kingdom,0.0
18039,574578,,11/4/2011 17:09,United Kingdom,0.0
18040,574579,,11/4/2011 17:14,United Kingdom,0.0
18041,574580,,11/4/2011 17:44,United Kingdom,0.0
18042,574581,,11/4/2011 17:45,United Kingdom,0.0
18043,574582,,11/4/2011 17:46,United Kingdom,0.0
18044,574583,,11/4/2011 17:46,United Kingdom,0.0
18045,574585,17133.0,11/6/2011 9:34,United Kingdom,399.6
18046,574586,14882.0,11/6/2011 10:15,United Kingdom,247.9
18047,574587,14936.0,11/6/2011 10:29,Channel Islands,1228.24
18048,574588,14936.0,11/6/2011 10:30,Channel Islands,74.9
18049,574589,15017.0,11/6/2011 10:33,United Kingdom,125.58
18050,574590,18077.0,11/6/2011 10:44,United Kingdom,335.86
18051,574591,15745.0,11/6/2011 10:47,United Kingdom,309.53000000000003
18052,574592,14820.0,11/6/2011 10:49,United Kingdom,139.1
18053,574619,15952.0,11/6/2011 11:18,United Kingdom,225.17000000000002
18054,574624,17769.0,11/6/2011 11:20,United Kingdom,568.44
18055,574629,16326.0,11/6/2011 11:21,United Kingdom,218.98
18056,574631,12882.0,11/6/2011 11:22,United Kingdom,471.84000000000003
18057,574643,17387.0,11/6/2011 11:25,United Kingdom,346.44
18058,574653,12619.0,11/6/2011 11:30,Germany,482.16
18059,574654,15571.0,11/6/2011 11:32,United Kingdom,196.43
18060,574655,16466.0,11/6/2011 11:35,United Kingdom,241.86
18061,574656,16434.0,11/6/2011 11:36,United Kingdom,233.79999999999998
18062,574657,13772.0,11/6/2011 11:43,United Kingdom,445.91
18063,574659,16942.0,11/6/2011 11:44,United Kingdom,209.74
18064,574660,15407.0,11/6/2011 11:55,United Kingdom,315.71
18065,574661,13447.0,11/6/2011 11:56,United Kingdom,430.3
18066,574662,16676.0,11/6/2011 12:01,United Kingdom,493.62
18067,574663,13527.0,11/6/2011 12:04,United Kingdom,426.37
18068,574664,14482.0,11/6/2011 12:07,United Kingdom,349.7
18069,574665,16168.0,11/6/2011 12:09,United Kingdom,156.54
18070,574666,16168.0,11/6/2011 12:10,United Kingdom,257.76
18071,574667,15514.0,11/6/2011 12:12,United Kingdom,555.39
18072,574668,15514.0,11/6/2011 12:12,United Kingdom,29.700000000000003
18073,574669,13727.0,11/6/2011 12:16,United Kingdom,223.08
18074,574670,12838.0,11/6/2011 12:20,United Kingdom,292.34000000000003
18075,574671,16744.0,11/6/2011 12:23,United Kingdom,113.03
18076,574672,13532.0,11/6/2011 12:25,United Kingdom,210.31
18077,574673,15555.0,11/6/2011 12:26,United Kingdom,420.42
18078,574674,14404.0,11/6/2011 12:30,United Kingdom,126.79999999999998
18079,574675,17289.0,11/6/2011 12:31,United Kingdom,438.17
18080,574676,16243.0,11/6/2011 12:32,United Kingdom,194.15
18081,574677,16445.0,11/6/2011 12:32,United Kingdom,230.51
18082,574678,13365.0,11/6/2011 12:36,United Kingdom,1524.77
18083,574679,12645.0,11/6/2011 12:38,Germany,464.32
18084,574680,15078.0,11/6/2011 12:40,United Kingdom,553.1
18085,574681,15156.0,11/6/2011 12:41,United Kingdom,317.8
18086,574682,14963.0,11/6/2011 12:44,United Kingdom,310.39
18087,574683,16372.0,11/6/2011 12:50,United Kingdom,344.13
18088,574684,17581.0,11/6/2011 12:56,United Kingdom,1349.69
18089,574685,17581.0,11/6/2011 12:59,United Kingdom,174.9
18090,574686,17608.0,11/6/2011 13:00,United Kingdom,187.62
18091,574687,17581.0,11/6/2011 13:02,United Kingdom,157.7
18092,574688,17608.0,11/6/2011 13:06,United Kingdom,5.8
18093,574689,16372.0,11/6/2011 13:08,United Kingdom,23.799999999999997
18094,574690,12638.0,11/6/2011 13:11,Sweden,671.69
18095,574691,14174.0,11/6/2011 13:17,United Kingdom,134.46
18096,574692,16771.0,11/6/2011 13:28,United Kingdom,144.3
18097,574693,14553.0,11/6/2011 13:32,United Kingdom,211.07
18098,574694,12381.0,11/6/2011 13:36,Norway,419.06
18099,574695,17114.0,11/6/2011 13:37,United Kingdom,114.14
18100,574696,13634.0,11/6/2011 13:40,United Kingdom,202.88
18101,574697,16488.0,11/6/2011 13:42,United Kingdom,144.23000000000002
18102,574698,14039.0,11/6/2011 13:48,United Kingdom,152.2
18103,574699,13040.0,11/6/2011 13:53,United Kingdom,303.25
18104,574700,16033.0,11/6/2011 13:53,United Kingdom,1193.34
18105,574701,15426.0,11/6/2011 13:54,United Kingdom,293.86
18106,574702,15839.0,11/6/2011 13:54,United Kingdom,258.13
18107,574703,15426.0,11/6/2011 13:59,United Kingdom,44.39
18108,574704,15696.0,11/6/2011 14:02,United Kingdom,719.61
18109,574705,14553.0,11/6/2011 14:06,United Kingdom,194.4
18110,574706,16790.0,11/6/2011 14:06,United Kingdom,294.24
18111,574707,17107.0,11/6/2011 14:08,United Kingdom,2227.86
18112,574708,17107.0,11/6/2011 14:14,United Kingdom,70.8
18113,574709,17768.0,11/6/2011 14:14,United Kingdom,1000.0
18114,574710,15427.0,11/6/2011 14:17,United Kingdom,506.51
18115,574711,14517.0,11/6/2011 14:20,United Kingdom,78.0
18116,574713,12628.0,11/6/2011 14:26,Germany,237.57
18117,574714,15427.0,11/6/2011 14:29,United Kingdom,605.6
18118,574715,14135.0,11/6/2011 14:33,United Kingdom,346.35
18119,574716,14502.0,11/6/2011 14:33,United Kingdom,89.27
18120,574717,18170.0,11/6/2011 14:35,United Kingdom,324.8
18121,574718,15513.0,11/6/2011 14:36,United Kingdom,885.8000000000001
18122,574719,14511.0,11/6/2011 14:38,United Kingdom,365.15999999999997
18123,574720,14547.0,11/6/2011 14:39,United Kingdom,478.1
18124,574721,17920.0,11/6/2011 14:43,United Kingdom,324.64
18125,574722,14502.0,11/6/2011 14:45,United Kingdom,386.31
18126,574723,15150.0,11/6/2011 14:45,United Kingdom,102.84
18127,574724,13759.0,11/6/2011 14:47,United Kingdom,99.0
18128,574725,15883.0,11/6/2011 14:50,United Kingdom,143.76
18129,574726,14664.0,11/6/2011 14:56,United Kingdom,389.04
18130,574727,15526.0,11/6/2011 15:01,United Kingdom,128.54
18131,574728,13719.0,11/6/2011 15:02,United Kingdom,330.79
18132,574729,15526.0,11/6/2011 15:04,United Kingdom,19.9
18133,574730,14824.0,11/6/2011 15:08,United Kingdom,55.50000000000001
18134,574731,17831.0,11/6/2011 15:09,United Kingdom,35.400000000000006
18135,574732,13523.0,11/6/2011 15:11,United Kingdom,978.84
18136,574733,17082.0,11/6/2011 15:17,United Kingdom,1366.91
18137,574734,15025.0,11/6/2011 15:20,United Kingdom,377.01
18138,574735,13155.0,11/6/2011 15:41,United Kingdom,89.25999999999999
18139,574736,17131.0,11/6/2011 15:43,United Kingdom,113.39999999999999
18140,574737,14868.0,11/6/2011 15:53,United Kingdom,558.59
18141,574738,12748.0,11/6/2011 16:01,United Kingdom,249.64000000000001
18142,574739,16357.0,11/6/2011 16:04,United Kingdom,400.93
18143,574740,12357.0,11/6/2011 16:07,Switzerland,6207.67
18144,574741,15993.0,11/6/2011 16:13,United Kingdom,439.88
18145,574742,,11/6/2011 16:13,United Kingdom,5.0
18146,574743,15351.0,11/6/2011 16:14,United Kingdom,253.01999999999998
18147,574744,16612.0,11/7/2011 7:38,United Kingdom,317.36
18148,574745,14911.0,11/7/2011 8:26,EIRE,220.64
18149,574746,16523.0,11/7/2011 8:30,United Kingdom,676.8000000000001
18150,574747,15618.0,11/7/2011 8:34,United Kingdom,357.81
18151,574749,15150.0,11/7/2011 8:54,United Kingdom,550.55
18152,574750,17164.0,11/7/2011 9:12,United Kingdom,381.28000000000003
18153,574751,17164.0,11/7/2011 9:13,United Kingdom,44.85
18154,574752,17164.0,11/7/2011 9:14,United Kingdom,24.96
